1706846998989519000,A,1,1,2024-02-02 11:09:58
1706846998989519000,B,1,1,2024-02-02 11:09:58
1706846998989519000,A,2,54,2024-02-02 11:09:59
1706846998989519000,B,2,50,2024-02-02 11:10:00
1706846998989519000,A,3,48,2024-02-02 11:10:01
