1706847023953813000,A,1,55,2024-02-02 11:10:23
1706847023953813000,B,1,60,2024-02-02 11:10:23
1706847023953813000,A,2,49,2024-02-02 11:10:24
1706847023953813000,B,2,65,2024-02-02 11:10:25
1706847023953813000,A,3,44,2024-02-02 11:10:26
